,Dataset,Model,Layer,Iteration,Accuracy,Plot
2531,EventsRev,gpt2-xl,6,2,0.75,gpt2 EventsRev
2532,EventsRev,gpt2-xl,6,3,0.5833333333333334,gpt2 EventsRev
2533,EventsRev,gpt2-xl,6,4,0.5,gpt2 EventsRev
2534,EventsRev,gpt2-xl,6,5,0.6666666666666666,gpt2 EventsRev
2535,EventsRev,gpt2-xl,6,6,0.5,gpt2 EventsRev
2536,EventsRev,gpt2-xl,6,7,0.5833333333333334,gpt2 EventsRev
2537,EventsRev,gpt2-xl,6,8,0.6666666666666666,gpt2 EventsRev
2538,EventsRev,gpt2-xl,6,9,0.75,gpt2 EventsRev
2539,EventsRev,gpt2-xl,6,10,0.5833333333333334,gpt2 EventsRev
2540,EventsRev,gpt2-xl,7,1,0.6666666666666666,gpt2 EventsRev
2541,EventsRev,gpt2-xl,7,2,0.5,gpt2 EventsRev
2542,EventsRev,gpt2-xl,7,3,0.6666666666666666,gpt2 EventsRev
2543,EventsRev,gpt2-xl,7,4,0.5833333333333334,gpt2 EventsRev
2544,EventsRev,gpt2-xl,7,5,0.5833333333333334,gpt2 EventsRev
2545,EventsRev,gpt2-xl,7,6,0.6666666666666666,gpt2 EventsRev
2546,EventsRev,gpt2-xl,7,7,0.6666666666666666,gpt2 EventsRev
2547,EventsRev,gpt2-xl,7,8,0.6666666666666666,gpt2 EventsRev
2548,EventsRev,gpt2-xl,7,9,0.5833333333333334,gpt2 EventsRev
2549,EventsRev,gpt2-xl,7,10,0.5833333333333334,gpt2 EventsRev
2550,EventsRev,gpt2-xl,8,1,0.6666666666666666,gpt2 EventsRev
2551,EventsRev,gpt2-xl,8,2,0.5833333333333334,gpt2 EventsRev
2552,EventsRev,gpt2-xl,8,3,0.6666666666666666,gpt2 EventsRev
2553,EventsRev,gpt2-xl,8,4,0.75,gpt2 EventsRev
2554,EventsRev,gpt2-xl,8,5,0.5833333333333334,gpt2 EventsRev
2555,EventsRev,gpt2-xl,8,6,0.5833333333333334,gpt2 EventsRev
2556,EventsRev,gpt2-xl,8,7,0.5833333333333334,gpt2 EventsRev
2557,EventsRev,gpt2-xl,8,8,0.6666666666666666,gpt2 EventsRev
2558,EventsRev,gpt2-xl,8,9,0.5833333333333334,gpt2 EventsRev
2559,EventsRev,gpt2-xl,8,10,0.6666666666666666,gpt2 EventsRev
2560,EventsRev,gpt2-xl,9,1,0.5833333333333334,gpt2 EventsRev
2561,EventsRev,gpt2-xl,9,2,0.5833333333333334,gpt2 EventsRev
2562,EventsRev,gpt2-xl,9,3,0.5833333333333334,gpt2 EventsRev
2563,EventsRev,gpt2-xl,9,4,0.5833333333333334,gpt2 EventsRev
2564,EventsRev,gpt2-xl,9,5,0.6666666666666666,gpt2 EventsRev
2565,EventsRev,gpt2-xl,9,6,0.5,gpt2 EventsRev
2566,EventsRev,gpt2-xl,9,7,0.6666666666666666,gpt2 EventsRev
2567,EventsRev,gpt2-xl,9,8,0.6666666666666666,gpt2 EventsRev
2568,EventsRev,gpt2-xl,9,9,0.5,gpt2 EventsRev
2569,EventsRev,gpt2-xl,9,10,0.5833333333333334,gpt2 EventsRev
2570,EventsRev,gpt2-xl,10,1,0.8333333333333334,gpt2 EventsRev
2571,EventsRev,gpt2-xl,10,2,0.5833333333333334,gpt2 EventsRev
2572,EventsRev,gpt2-xl,10,3,0.5833333333333334,gpt2 EventsRev
2573,EventsRev,gpt2-xl,10,4,0.9166666666666666,gpt2 EventsRev
2574,EventsRev,gpt2-xl,10,5,0.5833333333333334,gpt2 EventsRev
2575,EventsRev,gpt2-xl,10,6,0.5,gpt2 EventsRev
2576,EventsRev,gpt2-xl,10,7,0.75,gpt2 EventsRev
2577,EventsRev,gpt2-xl,10,8,0.75,gpt2 EventsRev
2578,EventsRev,gpt2-xl,10,9,0.5833333333333334,gpt2 EventsRev
2579,EventsRev,gpt2-xl,10,10,0.6666666666666666,gpt2 EventsRev
2580,EventsRev,gpt2-xl,11,1,0.6666666666666666,gpt2 EventsRev
2581,EventsRev,gpt2-xl,11,2,0.5,gpt2 EventsRev
2582,EventsRev,gpt2-xl,11,3,0.5833333333333334,gpt2 EventsRev
2583,EventsRev,gpt2-xl,11,4,0.5,gpt2 EventsRev
2584,EventsRev,gpt2-xl,11,5,0.75,gpt2 EventsRev
2585,EventsRev,gpt2-xl,11,6,0.8333333333333334,gpt2 EventsRev
2586,EventsRev,gpt2-xl,11,7,0.5833333333333334,gpt2 EventsRev
2587,EventsRev,gpt2-xl,11,8,0.6666666666666666,gpt2 EventsRev
2588,EventsRev,gpt2-xl,11,9,0.5,gpt2 EventsRev
2589,EventsRev,gpt2-xl,11,10,0.5833333333333334,gpt2 EventsRev
2590,EventsRev,gpt2-xl,12,1,0.6666666666666666,gpt2 EventsRev
2591,EventsRev,gpt2-xl,12,2,0.6666666666666666,gpt2 EventsRev
2592,EventsRev,gpt2-xl,12,3,0.75,gpt2 EventsRev
2593,EventsRev,gpt2-xl,12,4,0.8333333333333334,gpt2 EventsRev
2594,EventsRev,gpt2-xl,12,5,0.6666666666666666,gpt2 EventsRev
2595,EventsRev,gpt2-xl,12,6,0.6666666666666666,gpt2 EventsRev
2596,EventsRev,gpt2-xl,12,7,0.5833333333333334,gpt2 EventsRev
2597,EventsRev,gpt2-xl,12,8,0.5833333333333334,gpt2 EventsRev
2598,EventsRev,gpt2-xl,12,9,0.75,gpt2 EventsRev
2599,EventsRev,gpt2-xl,12,10,0.6666666666666666,gpt2 EventsRev
2600,EventsRev,gpt2-xl,13,1,0.5833333333333334,gpt2 EventsRev
2601,EventsRev,gpt2-xl,13,2,0.9166666666666666,gpt2 EventsRev
2602,EventsRev,gpt2-xl,13,3,0.8333333333333334,gpt2 EventsRev
2603,EventsRev,gpt2-xl,13,4,0.6666666666666666,gpt2 EventsRev
2604,EventsRev,gpt2-xl,13,5,0.8333333333333334,gpt2 EventsRev
2605,EventsRev,gpt2-xl,13,6,0.6666666666666666,gpt2 EventsRev
2606,EventsRev,gpt2-xl,13,7,0.75,gpt2 EventsRev
2607,EventsRev,gpt2-xl,13,8,0.8333333333333334,gpt2 EventsRev
2608,EventsRev,gpt2-xl,13,9,0.75,gpt2 EventsRev
2609,EventsRev,gpt2-xl,13,10,0.9166666666666666,gpt2 EventsRev
2610,EventsRev,gpt2-xl,14,1,0.75,gpt2 EventsRev
2611,EventsRev,gpt2-xl,14,2,0.75,gpt2 EventsRev
2612,EventsRev,gpt2-xl,14,3,0.75,gpt2 EventsRev
2613,EventsRev,gpt2-xl,14,4,0.75,gpt2 EventsRev
2614,EventsRev,gpt2-xl,14,5,0.5833333333333334,gpt2 EventsRev
2615,EventsRev,gpt2-xl,14,6,0.75,gpt2 EventsRev
2616,EventsRev,gpt2-xl,14,7,0.6666666666666666,gpt2 EventsRev
2617,EventsRev,gpt2-xl,14,8,0.5833333333333334,gpt2 EventsRev
2618,EventsRev,gpt2-xl,14,9,0.75,gpt2 EventsRev
2619,EventsRev,gpt2-xl,14,10,0.4166666666666667,gpt2 EventsRev
2620,EventsRev,gpt2-xl,15,1,0.9166666666666666,gpt2 EventsRev
2621,EventsRev,gpt2-xl,15,2,0.6666666666666666,gpt2 EventsRev
2622,EventsRev,gpt2-xl,15,3,0.6666666666666666,gpt2 EventsRev
2623,EventsRev,gpt2-xl,15,4,0.8333333333333334,gpt2 EventsRev
2624,EventsRev,gpt2-xl,15,5,0.75,gpt2 EventsRev
2625,EventsRev,gpt2-xl,15,6,0.5833333333333334,gpt2 EventsRev
2626,EventsRev,gpt2-xl,15,7,0.6666666666666666,gpt2 EventsRev
2627,EventsRev,gpt2-xl,15,8,0.75,gpt2 EventsRev
2628,EventsRev,gpt2-xl,15,9,0.5833333333333334,gpt2 EventsRev
2629,EventsRev,gpt2-xl,15,10,0.8333333333333334,gpt2 EventsRev
2630,EventsRev,gpt2-xl,16,1,0.75,gpt2 EventsRev
2631,EventsRev,gpt2-xl,16,2,0.75,gpt2 EventsRev
2632,EventsRev,gpt2-xl,16,3,0.5833333333333334,gpt2 EventsRev
2633,EventsRev,gpt2-xl,16,4,0.6666666666666666,gpt2 EventsRev
2634,EventsRev,gpt2-xl,16,5,0.75,gpt2 EventsRev
2635,EventsRev,gpt2-xl,16,6,0.75,gpt2 EventsRev
2636,EventsRev,gpt2-xl,16,7,0.8333333333333334,gpt2 EventsRev
2637,EventsRev,gpt2-xl,16,8,0.6666666666666666,gpt2 EventsRev
2638,EventsRev,gpt2-xl,16,9,0.5833333333333334,gpt2 EventsRev
2639,EventsRev,gpt2-xl,16,10,0.8333333333333334,gpt2 EventsRev
2640,EventsRev,gpt2-xl,17,1,0.5833333333333334,gpt2 EventsRev
2641,EventsRev,gpt2-xl,17,2,0.8333333333333334,gpt2 EventsRev
2642,EventsRev,gpt2-xl,17,3,0.75,gpt2 EventsRev
2643,EventsRev,gpt2-xl,17,4,0.75,gpt2 EventsRev
2644,EventsRev,gpt2-xl,17,5,0.9166666666666666,gpt2 EventsRev
2645,EventsRev,gpt2-xl,17,6,0.75,gpt2 EventsRev
2646,EventsRev,gpt2-xl,17,7,0.6666666666666666,gpt2 EventsRev
2647,EventsRev,gpt2-xl,17,8,0.75,gpt2 EventsRev
2648,EventsRev,gpt2-xl,17,9,0.8333333333333334,gpt2 EventsRev
2649,EventsRev,gpt2-xl,17,10,0.6666666666666666,gpt2 EventsRev
2650,EventsRev,gpt2-xl,18,1,0.75,gpt2 EventsRev
2651,EventsRev,gpt2-xl,18,2,0.75,gpt2 EventsRev
2652,EventsRev,gpt2-xl,18,3,0.8333333333333334,gpt2 EventsRev
2653,EventsRev,gpt2-xl,18,4,0.75,gpt2 EventsRev
2654,EventsRev,gpt2-xl,18,5,0.5833333333333334,gpt2 EventsRev
2655,EventsRev,gpt2-xl,18,6,0.9166666666666666,gpt2 EventsRev
2656,EventsRev,gpt2-xl,18,7,0.75,gpt2 EventsRev
2657,EventsRev,gpt2-xl,18,8,0.75,gpt2 EventsRev
2658,EventsRev,gpt2-xl,18,9,0.8333333333333334,gpt2 EventsRev
2659,EventsRev,gpt2-xl,18,10,0.9166666666666666,gpt2 EventsRev
2660,EventsRev,gpt2-xl,19,1,0.75,gpt2 EventsRev
2661,EventsRev,gpt2-xl,19,2,0.6666666666666666,gpt2 EventsRev
2662,EventsRev,gpt2-xl,19,3,0.9166666666666666,gpt2 EventsRev
2663,EventsRev,gpt2-xl,19,4,0.8333333333333334,gpt2 EventsRev
2664,EventsRev,gpt2-xl,19,5,1.0,gpt2 EventsRev
2665,EventsRev,gpt2-xl,19,6,0.9166666666666666,gpt2 EventsRev
2666,EventsRev,gpt2-xl,19,7,0.9166666666666666,gpt2 EventsRev
2667,EventsRev,gpt2-xl,19,8,0.6666666666666666,gpt2 EventsRev
2668,EventsRev,gpt2-xl,19,9,0.75,gpt2 EventsRev
2669,EventsRev,gpt2-xl,19,10,0.9166666666666666,gpt2 EventsRev
2670,EventsRev,gpt2-xl,20,1,0.9166666666666666,gpt2 EventsRev
2671,EventsRev,gpt2-xl,20,2,0.8333333333333334,gpt2 EventsRev
2672,EventsRev,gpt2-xl,20,3,0.8333333333333334,gpt2 EventsRev
2673,EventsRev,gpt2-xl,20,4,0.8333333333333334,gpt2 EventsRev
2674,EventsRev,gpt2-xl,20,5,1.0,gpt2 EventsRev
2675,EventsRev,gpt2-xl,20,6,0.9166666666666666,gpt2 EventsRev
2676,EventsRev,gpt2-xl,20,7,0.75,gpt2 EventsRev
2677,EventsRev,gpt2-xl,20,8,0.75,gpt2 EventsRev
2678,EventsRev,gpt2-xl,20,9,0.75,gpt2 EventsRev
2679,EventsRev,gpt2-xl,20,10,0.75,gpt2 EventsRev
2680,EventsRev,gpt2-xl,21,1,0.8333333333333334,gpt2 EventsRev
2681,EventsRev,gpt2-xl,21,2,0.9166666666666666,gpt2 EventsRev
2682,EventsRev,gpt2-xl,21,3,0.75,gpt2 EventsRev
2683,EventsRev,gpt2-xl,21,4,0.6666666666666666,gpt2 EventsRev
2684,EventsRev,gpt2-xl,21,5,0.9166666666666666,gpt2 EventsRev
2685,EventsRev,gpt2-xl,21,6,0.9166666666666666,gpt2 EventsRev
2686,EventsRev,gpt2-xl,21,7,0.75,gpt2 EventsRev
2687,EventsRev,gpt2-xl,21,8,0.9166666666666666,gpt2 EventsRev
2688,EventsRev,gpt2-xl,21,9,0.9166666666666666,gpt2 EventsRev
2689,EventsRev,gpt2-xl,21,10,0.9166666666666666,gpt2 EventsRev
2690,EventsRev,gpt2-xl,22,1,0.9166666666666666,gpt2 EventsRev
2691,EventsRev,gpt2-xl,22,2,0.8333333333333334,gpt2 EventsRev
2692,EventsRev,gpt2-xl,22,3,0.75,gpt2 EventsRev
2693,EventsRev,gpt2-xl,22,4,0.6666666666666666,gpt2 EventsRev
2694,EventsRev,gpt2-xl,22,5,0.9166666666666666,gpt2 EventsRev
2695,EventsRev,gpt2-xl,22,6,0.6666666666666666,gpt2 EventsRev
2696,EventsRev,gpt2-xl,22,7,0.5,gpt2 EventsRev
2697,EventsRev,gpt2-xl,22,8,0.8333333333333334,gpt2 EventsRev
2698,EventsRev,gpt2-xl,22,9,0.8333333333333334,gpt2 EventsRev
2699,EventsRev,gpt2-xl,22,10,0.8333333333333334,gpt2 EventsRev
2700,EventsRev,gpt2-xl,23,1,0.8333333333333334,gpt2 EventsRev
2701,EventsRev,gpt2-xl,23,2,1.0,gpt2 EventsRev
2702,EventsRev,gpt2-xl,23,3,0.6666666666666666,gpt2 EventsRev
2703,EventsRev,gpt2-xl,23,4,0.75,gpt2 EventsRev
2704,EventsRev,gpt2-xl,23,5,0.8333333333333334,gpt2 EventsRev
2705,EventsRev,gpt2-xl,23,6,0.75,gpt2 EventsRev
2706,EventsRev,gpt2-xl,23,7,0.8333333333333334,gpt2 EventsRev
2707,EventsRev,gpt2-xl,23,8,0.6666666666666666,gpt2 EventsRev
2708,EventsRev,gpt2-xl,23,9,0.8333333333333334,gpt2 EventsRev
2709,EventsRev,gpt2-xl,23,10,0.6666666666666666,gpt2 EventsRev
2710,EventsRev,gpt2-xl,24,1,0.8333333333333334,gpt2 EventsRev
2711,EventsRev,gpt2-xl,24,2,0.8333333333333334,gpt2 EventsRev
2712,EventsRev,gpt2-xl,24,3,0.8333333333333334,gpt2 EventsRev
2713,EventsRev,gpt2-xl,24,4,0.6666666666666666,gpt2 EventsRev
2714,EventsRev,gpt2-xl,24,5,0.9166666666666666,gpt2 EventsRev
2715,EventsRev,gpt2-xl,24,6,0.8333333333333334,gpt2 EventsRev
2716,EventsRev,gpt2-xl,24,7,0.75,gpt2 EventsRev
2717,EventsRev,gpt2-xl,24,8,0.9166666666666666,gpt2 EventsRev
2718,EventsRev,gpt2-xl,24,9,0.8333333333333334,gpt2 EventsRev
2719,EventsRev,gpt2-xl,24,10,0.75,gpt2 EventsRev
2720,EventsRev,gpt2-xl,25,1,0.9166666666666666,gpt2 EventsRev
2721,EventsRev,gpt2-xl,25,2,0.75,gpt2 EventsRev
2722,EventsRev,gpt2-xl,25,3,0.9166666666666666,gpt2 EventsRev
2723,EventsRev,gpt2-xl,25,4,0.8333333333333334,gpt2 EventsRev
2724,EventsRev,gpt2-xl,25,5,0.8333333333333334,gpt2 EventsRev
2725,EventsRev,gpt2-xl,25,6,0.8333333333333334,gpt2 EventsRev
2726,EventsRev,gpt2-xl,25,7,0.9166666666666666,gpt2 EventsRev
2727,EventsRev,gpt2-xl,25,8,0.75,gpt2 EventsRev
2728,EventsRev,gpt2-xl,25,9,0.8333333333333334,gpt2 EventsRev
2729,EventsRev,gpt2-xl,25,10,0.75,gpt2 EventsRev
2730,EventsRev,gpt2-xl,26,1,0.75,gpt2 EventsRev
2731,EventsRev,gpt2-xl,26,2,0.9166666666666666,gpt2 EventsRev
2732,EventsRev,gpt2-xl,26,3,0.9166666666666666,gpt2 EventsRev
2733,EventsRev,gpt2-xl,26,4,0.8333333333333334,gpt2 EventsRev
2734,EventsRev,gpt2-xl,26,5,0.8333333333333334,gpt2 EventsRev
2735,EventsRev,gpt2-xl,26,6,0.75,gpt2 EventsRev
2736,EventsRev,gpt2-xl,26,7,0.75,gpt2 EventsRev
2737,EventsRev,gpt2-xl,26,8,0.8333333333333334,gpt2 EventsRev
2738,EventsRev,gpt2-xl,26,9,0.75,gpt2 EventsRev
2739,EventsRev,gpt2-xl,26,10,0.8333333333333334,gpt2 EventsRev
2740,EventsRev,gpt2-xl,27,1,0.8333333333333334,gpt2 EventsRev
2741,EventsRev,gpt2-xl,27,2,1.0,gpt2 EventsRev
2742,EventsRev,gpt2-xl,27,3,0.8333333333333334,gpt2 EventsRev
2743,EventsRev,gpt2-xl,27,4,0.8333333333333334,gpt2 EventsRev
2744,EventsRev,gpt2-xl,27,5,0.9166666666666666,gpt2 EventsRev
2745,EventsRev,gpt2-xl,27,6,0.9166666666666666,gpt2 EventsRev
2746,EventsRev,gpt2-xl,27,7,0.9166666666666666,gpt2 EventsRev
2747,EventsRev,gpt2-xl,27,8,0.8333333333333334,gpt2 EventsRev
2748,EventsRev,gpt2-xl,27,9,1.0,gpt2 EventsRev
2749,EventsRev,gpt2-xl,27,10,0.9166666666666666,gpt2 EventsRev
2750,EventsRev,gpt2-xl,28,1,0.9166666666666666,gpt2 EventsRev
2751,EventsRev,gpt2-xl,28,2,0.8333333333333334,gpt2 EventsRev
2752,EventsRev,gpt2-xl,28,3,0.9166666666666666,gpt2 EventsRev
2753,EventsRev,gpt2-xl,28,4,0.8333333333333334,gpt2 EventsRev
2754,EventsRev,gpt2-xl,28,5,0.8333333333333334,gpt2 EventsRev
2755,EventsRev,gpt2-xl,28,6,0.9166666666666666,gpt2 EventsRev
2756,EventsRev,gpt2-xl,28,7,0.9166666666666666,gpt2 EventsRev
2757,EventsRev,gpt2-xl,28,8,0.8333333333333334,gpt2 EventsRev
2758,EventsRev,gpt2-xl,28,9,0.6666666666666666,gpt2 EventsRev
2759,EventsRev,gpt2-xl,28,10,0.8333333333333334,gpt2 EventsRev
2760,EventsRev,gpt2-xl,29,1,0.8333333333333334,gpt2 EventsRev
2761,EventsRev,gpt2-xl,29,2,0.8333333333333334,gpt2 EventsRev
2762,EventsRev,gpt2-xl,29,3,1.0,gpt2 EventsRev
2763,EventsRev,gpt2-xl,29,4,0.75,gpt2 EventsRev
2764,EventsRev,gpt2-xl,29,5,0.8333333333333334,gpt2 EventsRev
2765,EventsRev,gpt2-xl,29,6,0.9166666666666666,gpt2 EventsRev
2766,EventsRev,gpt2-xl,29,7,0.8333333333333334,gpt2 EventsRev
2767,EventsRev,gpt2-xl,29,8,0.9166666666666666,gpt2 EventsRev
2768,EventsRev,gpt2-xl,29,9,0.5833333333333334,gpt2 EventsRev
2769,EventsRev,gpt2-xl,29,10,0.9166666666666666,gpt2 EventsRev
2770,EventsRev,gpt2-xl,30,1,0.75,gpt2 EventsRev
2771,EventsRev,gpt2-xl,30,2,0.75,gpt2 EventsRev
2772,EventsRev,gpt2-xl,30,3,0.8333333333333334,gpt2 EventsRev
2773,EventsRev,gpt2-xl,30,4,0.8333333333333334,gpt2 EventsRev
2774,EventsRev,gpt2-xl,30,5,1.0,gpt2 EventsRev
2775,EventsRev,gpt2-xl,30,6,0.75,gpt2 EventsRev
2776,EventsRev,gpt2-xl,30,7,0.75,gpt2 EventsRev
2777,EventsRev,gpt2-xl,30,8,0.8333333333333334,gpt2 EventsRev
2778,EventsRev,gpt2-xl,30,9,0.9166666666666666,gpt2 EventsRev
2779,EventsRev,gpt2-xl,30,10,0.75,gpt2 EventsRev
2780,EventsRev,gpt2-xl,31,1,0.75,gpt2 EventsRev
2781,EventsRev,gpt2-xl,31,2,0.8333333333333334,gpt2 EventsRev
2782,EventsRev,gpt2-xl,31,3,0.8333333333333334,gpt2 EventsRev
2783,EventsRev,gpt2-xl,31,4,0.8333333333333334,gpt2 EventsRev
2784,EventsRev,gpt2-xl,31,5,0.9166666666666666,gpt2 EventsRev
2785,EventsRev,gpt2-xl,31,6,0.5,gpt2 EventsRev
2786,EventsRev,gpt2-xl,31,7,0.5833333333333334,gpt2 EventsRev
2787,EventsRev,gpt2-xl,31,8,0.8333333333333334,gpt2 EventsRev
2788,EventsRev,gpt2-xl,31,9,1.0,gpt2 EventsRev
2789,EventsRev,gpt2-xl,31,10,0.75,gpt2 EventsRev
2790,EventsRev,gpt2-xl,32,1,0.75,gpt2 EventsRev
2791,EventsRev,gpt2-xl,32,2,0.8333333333333334,gpt2 EventsRev
2792,EventsRev,gpt2-xl,32,3,0.8333333333333334,gpt2 EventsRev
2793,EventsRev,gpt2-xl,32,4,0.75,gpt2 EventsRev
2794,EventsRev,gpt2-xl,32,5,0.75,gpt2 EventsRev
2795,EventsRev,gpt2-xl,32,6,1.0,gpt2 EventsRev
2796,EventsRev,gpt2-xl,32,7,0.8333333333333334,gpt2 EventsRev
2797,EventsRev,gpt2-xl,32,8,0.9166666666666666,gpt2 EventsRev
2798,EventsRev,gpt2-xl,32,9,0.9166666666666666,gpt2 EventsRev
2799,EventsRev,gpt2-xl,32,10,0.8333333333333334,gpt2 EventsRev
2800,EventsRev,gpt2-xl,33,1,0.9166666666666666,gpt2 EventsRev
2801,EventsRev,gpt2-xl,33,2,0.9166666666666666,gpt2 EventsRev
2802,EventsRev,gpt2-xl,33,3,0.75,gpt2 EventsRev
2803,EventsRev,gpt2-xl,33,4,0.75,gpt2 EventsRev
2804,EventsRev,gpt2-xl,33,5,0.75,gpt2 EventsRev
2805,EventsRev,gpt2-xl,33,6,0.75,gpt2 EventsRev
2806,EventsRev,gpt2-xl,33,7,1.0,gpt2 EventsRev
2807,EventsRev,gpt2-xl,33,8,0.9166666666666666,gpt2 EventsRev
2808,EventsRev,gpt2-xl,33,9,0.8333333333333334,gpt2 EventsRev
2809,EventsRev,gpt2-xl,33,10,0.75,gpt2 EventsRev
2810,EventsRev,gpt2-xl,34,1,0.8333333333333334,gpt2 EventsRev
2811,EventsRev,gpt2-xl,34,2,1.0,gpt2 EventsRev
2812,EventsRev,gpt2-xl,34,3,0.9166666666666666,gpt2 EventsRev
2813,EventsRev,gpt2-xl,34,4,0.75,gpt2 EventsRev
2814,EventsRev,gpt2-xl,34,5,0.75,gpt2 EventsRev
2815,EventsRev,gpt2-xl,34,6,0.8333333333333334,gpt2 EventsRev
2816,EventsRev,gpt2-xl,34,7,0.8333333333333334,gpt2 EventsRev
2817,EventsRev,gpt2-xl,34,8,0.8333333333333334,gpt2 EventsRev
2818,EventsRev,gpt2-xl,34,9,0.75,gpt2 EventsRev
2819,EventsRev,gpt2-xl,34,10,0.6666666666666666,gpt2 EventsRev
2820,EventsRev,gpt2-xl,35,1,0.9166666666666666,gpt2 EventsRev
2821,EventsRev,gpt2-xl,35,2,0.8333333333333334,gpt2 EventsRev
2822,EventsRev,gpt2-xl,35,3,0.9166666666666666,gpt2 EventsRev
2823,EventsRev,gpt2-xl,35,4,0.6666666666666666,gpt2 EventsRev
2824,EventsRev,gpt2-xl,35,5,0.6666666666666666,gpt2 EventsRev
2825,EventsRev,gpt2-xl,35,6,1.0,gpt2 EventsRev
2826,EventsRev,gpt2-xl,35,7,0.9166666666666666,gpt2 EventsRev
2827,EventsRev,gpt2-xl,35,8,0.8333333333333334,gpt2 EventsRev
2828,EventsRev,gpt2-xl,35,9,0.8333333333333334,gpt2 EventsRev
2829,EventsRev,gpt2-xl,35,10,0.8333333333333334,gpt2 EventsRev
2830,EventsRev,gpt2-xl,36,1,0.6666666666666666,gpt2 EventsRev
2831,EventsRev,gpt2-xl,36,2,0.75,gpt2 EventsRev
2832,EventsRev,gpt2-xl,36,3,0.9166666666666666,gpt2 EventsRev
2833,EventsRev,gpt2-xl,36,4,0.9166666666666666,gpt2 EventsRev
2834,EventsRev,gpt2-xl,36,5,0.8333333333333334,gpt2 EventsRev
2835,EventsRev,gpt2-xl,36,6,0.9166666666666666,gpt2 EventsRev
2836,EventsRev,gpt2-xl,36,7,0.5833333333333334,gpt2 EventsRev
2837,EventsRev,gpt2-xl,36,8,0.75,gpt2 EventsRev
2838,EventsRev,gpt2-xl,36,9,0.8333333333333334,gpt2 EventsRev
2839,EventsRev,gpt2-xl,36,10,0.8333333333333334,gpt2 EventsRev
2840,EventsRev,gpt2-xl,37,1,0.75,gpt2 EventsRev
2841,EventsRev,gpt2-xl,37,2,0.75,gpt2 EventsRev
2842,EventsRev,gpt2-xl,37,3,1.0,gpt2 EventsRev
2843,EventsRev,gpt2-xl,37,4,0.75,gpt2 EventsRev
2844,EventsRev,gpt2-xl,37,5,0.75,gpt2 EventsRev
2845,EventsRev,gpt2-xl,37,6,0.8333333333333334,gpt2 EventsRev
2846,EventsRev,gpt2-xl,37,7,0.75,gpt2 EventsRev
2847,EventsRev,gpt2-xl,37,8,0.75,gpt2 EventsRev
2848,EventsRev,gpt2-xl,37,9,0.8333333333333334,gpt2 EventsRev
2849,EventsRev,gpt2-xl,37,10,0.75,gpt2 EventsRev
2850,EventsRev,gpt2-xl,38,1,0.6666666666666666,gpt2 EventsRev
2851,EventsRev,gpt2-xl,38,2,0.8333333333333334,gpt2 EventsRev
2852,EventsRev,gpt2-xl,38,3,0.75,gpt2 EventsRev
2853,EventsRev,gpt2-xl,38,4,0.9166666666666666,gpt2 EventsRev
2854,EventsRev,gpt2-xl,38,5,0.9166666666666666,gpt2 EventsRev
2855,EventsRev,gpt2-xl,38,6,0.6666666666666666,gpt2 EventsRev
2856,EventsRev,gpt2-xl,38,7,0.8333333333333334,gpt2 EventsRev
2857,EventsRev,gpt2-xl,38,8,0.9166666666666666,gpt2 EventsRev
2858,EventsRev,gpt2-xl,38,9,0.9166666666666666,gpt2 EventsRev
2859,EventsRev,gpt2-xl,38,10,0.9166666666666666,gpt2 EventsRev
2860,EventsRev,gpt2-xl,39,1,1.0,gpt2 EventsRev
2861,EventsRev,gpt2-xl,39,2,0.8333333333333334,gpt2 EventsRev
2862,EventsRev,gpt2-xl,39,3,0.5833333333333334,gpt2 EventsRev
2863,EventsRev,gpt2-xl,39,4,0.8333333333333334,gpt2 EventsRev
2864,EventsRev,gpt2-xl,39,5,0.75,gpt2 EventsRev
2865,EventsRev,gpt2-xl,39,6,1.0,gpt2 EventsRev
2866,EventsRev,gpt2-xl,39,7,0.9166666666666666,gpt2 EventsRev
2867,EventsRev,gpt2-xl,39,8,0.75,gpt2 EventsRev
2868,EventsRev,gpt2-xl,39,9,0.75,gpt2 EventsRev
2869,EventsRev,gpt2-xl,39,10,0.6666666666666666,gpt2 EventsRev
2870,EventsRev,gpt2-xl,40,1,0.8333333333333334,gpt2 EventsRev
2871,EventsRev,gpt2-xl,40,2,0.75,gpt2 EventsRev
2872,EventsRev,gpt2-xl,40,3,0.75,gpt2 EventsRev
2873,EventsRev,gpt2-xl,40,4,0.5833333333333334,gpt2 EventsRev
2874,EventsRev,gpt2-xl,40,5,0.9166666666666666,gpt2 EventsRev
2875,EventsRev,gpt2-xl,40,6,0.8333333333333334,gpt2 EventsRev
2876,EventsRev,gpt2-xl,40,7,0.6666666666666666,gpt2 EventsRev
2877,EventsRev,gpt2-xl,40,8,0.9166666666666666,gpt2 EventsRev
2878,EventsRev,gpt2-xl,40,9,0.8333333333333334,gpt2 EventsRev
2879,EventsRev,gpt2-xl,40,10,0.9166666666666666,gpt2 EventsRev
2880,EventsRev,gpt2-xl,41,1,0.75,gpt2 EventsRev
2881,EventsRev,gpt2-xl,41,2,0.9166666666666666,gpt2 EventsRev
2882,EventsRev,gpt2-xl,41,3,0.6666666666666666,gpt2 EventsRev
2883,EventsRev,gpt2-xl,41,4,0.75,gpt2 EventsRev
2884,EventsRev,gpt2-xl,41,5,0.75,gpt2 EventsRev
