,Dataset,Model,VoiceType,TrialType,Layer,Iteration,Accuracy,Plot
4243,EventsAdapt,roberta-large,active-active,normal,16,3,0.7115384615384616,RoBERTa EventsAdapt a-a
4244,EventsAdapt,roberta-large,active-active,normal,16,4,0.7307692307692307,RoBERTa EventsAdapt a-a
4245,EventsAdapt,roberta-large,active-active,normal,16,5,0.6538461538461539,RoBERTa EventsAdapt a-a
4246,EventsAdapt,roberta-large,active-active,normal,16,6,0.6923076923076923,RoBERTa EventsAdapt a-a
4247,EventsAdapt,roberta-large,active-active,normal,16,7,0.7884615384615384,RoBERTa EventsAdapt a-a
4248,EventsAdapt,roberta-large,active-active,normal,16,8,0.8076923076923077,RoBERTa EventsAdapt a-a
4249,EventsAdapt,roberta-large,active-active,normal,16,9,0.78,RoBERTa EventsAdapt a-a
4250,EventsAdapt,roberta-large,active-active,normal,17,0,0.7115384615384616,RoBERTa EventsAdapt a-a
4251,EventsAdapt,roberta-large,active-active,normal,17,1,0.7115384615384616,RoBERTa EventsAdapt a-a
4252,EventsAdapt,roberta-large,active-active,normal,17,2,0.7884615384615384,RoBERTa EventsAdapt a-a
4253,EventsAdapt,roberta-large,active-active,normal,17,3,0.7692307692307693,RoBERTa EventsAdapt a-a
4254,EventsAdapt,roberta-large,active-active,normal,17,4,0.5961538461538461,RoBERTa EventsAdapt a-a
4255,EventsAdapt,roberta-large,active-active,normal,17,5,0.75,RoBERTa EventsAdapt a-a
4256,EventsAdapt,roberta-large,active-active,normal,17,6,0.6923076923076923,RoBERTa EventsAdapt a-a
4257,EventsAdapt,roberta-large,active-active,normal,17,7,0.6346153846153846,RoBERTa EventsAdapt a-a
4258,EventsAdapt,roberta-large,active-active,normal,17,8,0.6923076923076923,RoBERTa EventsAdapt a-a
4259,EventsAdapt,roberta-large,active-active,normal,17,9,0.74,RoBERTa EventsAdapt a-a
4260,EventsAdapt,roberta-large,active-active,normal,18,0,0.7692307692307693,RoBERTa EventsAdapt a-a
4261,EventsAdapt,roberta-large,active-active,normal,18,1,0.7115384615384616,RoBERTa EventsAdapt a-a
4262,EventsAdapt,roberta-large,active-active,normal,18,2,0.75,RoBERTa EventsAdapt a-a
4263,EventsAdapt,roberta-large,active-active,normal,18,3,0.8269230769230769,RoBERTa EventsAdapt a-a
4264,EventsAdapt,roberta-large,active-active,normal,18,4,0.6346153846153846,RoBERTa EventsAdapt a-a
4265,EventsAdapt,roberta-large,active-active,normal,18,5,0.7884615384615384,RoBERTa EventsAdapt a-a
4266,EventsAdapt,roberta-large,active-active,normal,18,6,0.7115384615384616,RoBERTa EventsAdapt a-a
4267,EventsAdapt,roberta-large,active-active,normal,18,7,0.8269230769230769,RoBERTa EventsAdapt a-a
4268,EventsAdapt,roberta-large,active-active,normal,18,8,0.6730769230769231,RoBERTa EventsAdapt a-a
4269,EventsAdapt,roberta-large,active-active,normal,18,9,0.82,RoBERTa EventsAdapt a-a
4270,EventsAdapt,roberta-large,active-active,normal,19,0,0.7115384615384616,RoBERTa EventsAdapt a-a
4271,EventsAdapt,roberta-large,active-active,normal,19,1,0.7884615384615384,RoBERTa EventsAdapt a-a
4272,EventsAdapt,roberta-large,active-active,normal,19,2,0.5961538461538461,RoBERTa EventsAdapt a-a
4273,EventsAdapt,roberta-large,active-active,normal,19,3,0.6730769230769231,RoBERTa EventsAdapt a-a
4274,EventsAdapt,roberta-large,active-active,normal,19,4,0.75,RoBERTa EventsAdapt a-a
4275,EventsAdapt,roberta-large,active-active,normal,19,5,0.7307692307692307,RoBERTa EventsAdapt a-a
4276,EventsAdapt,roberta-large,active-active,normal,19,6,0.7307692307692307,RoBERTa EventsAdapt a-a
4277,EventsAdapt,roberta-large,active-active,normal,19,7,0.6153846153846154,RoBERTa EventsAdapt a-a
4278,EventsAdapt,roberta-large,active-active,normal,19,8,0.8653846153846154,RoBERTa EventsAdapt a-a
4279,EventsAdapt,roberta-large,active-active,normal,19,9,0.54,RoBERTa EventsAdapt a-a
4280,EventsAdapt,roberta-large,active-active,normal,20,0,0.7884615384615384,RoBERTa EventsAdapt a-a
4281,EventsAdapt,roberta-large,active-active,normal,20,1,0.8461538461538461,RoBERTa EventsAdapt a-a
4282,EventsAdapt,roberta-large,active-active,normal,20,2,0.8269230769230769,RoBERTa EventsAdapt a-a
4283,EventsAdapt,roberta-large,active-active,normal,20,3,0.5192307692307693,RoBERTa EventsAdapt a-a
4284,EventsAdapt,roberta-large,active-active,normal,20,4,0.8461538461538461,RoBERTa EventsAdapt a-a
4285,EventsAdapt,roberta-large,active-active,normal,20,5,0.7884615384615384,RoBERTa EventsAdapt a-a
4286,EventsAdapt,roberta-large,active-active,normal,20,6,0.6538461538461539,RoBERTa EventsAdapt a-a
4287,EventsAdapt,roberta-large,active-active,normal,20,7,0.8076923076923077,RoBERTa EventsAdapt a-a
4288,EventsAdapt,roberta-large,active-active,normal,20,8,0.7884615384615384,RoBERTa EventsAdapt a-a
4289,EventsAdapt,roberta-large,active-active,normal,20,9,0.7,RoBERTa EventsAdapt a-a
4290,EventsAdapt,roberta-large,active-active,normal,21,0,0.75,RoBERTa EventsAdapt a-a
4291,EventsAdapt,roberta-large,active-active,normal,21,1,0.6153846153846154,RoBERTa EventsAdapt a-a
4292,EventsAdapt,roberta-large,active-active,normal,21,2,0.7692307692307693,RoBERTa EventsAdapt a-a
4293,EventsAdapt,roberta-large,active-active,normal,21,3,0.7307692307692307,RoBERTa EventsAdapt a-a
4294,EventsAdapt,roberta-large,active-active,normal,21,4,0.8076923076923077,RoBERTa EventsAdapt a-a
4295,EventsAdapt,roberta-large,active-active,normal,21,5,0.5961538461538461,RoBERTa EventsAdapt a-a
4296,EventsAdapt,roberta-large,active-active,normal,21,6,0.7307692307692307,RoBERTa EventsAdapt a-a
4297,EventsAdapt,roberta-large,active-active,normal,21,7,0.8076923076923077,RoBERTa EventsAdapt a-a
4298,EventsAdapt,roberta-large,active-active,normal,21,8,0.7692307692307693,RoBERTa EventsAdapt a-a
4299,EventsAdapt,roberta-large,active-active,normal,21,9,0.78,RoBERTa EventsAdapt a-a
4300,EventsAdapt,roberta-large,active-active,normal,22,0,0.6730769230769231,RoBERTa EventsAdapt a-a
4301,EventsAdapt,roberta-large,active-active,normal,22,1,0.75,RoBERTa EventsAdapt a-a
4302,EventsAdapt,roberta-large,active-active,normal,22,2,0.8461538461538461,RoBERTa EventsAdapt a-a
4303,EventsAdapt,roberta-large,active-active,normal,22,3,0.7307692307692307,RoBERTa EventsAdapt a-a
4304,EventsAdapt,roberta-large,active-active,normal,22,4,0.7307692307692307,RoBERTa EventsAdapt a-a
4305,EventsAdapt,roberta-large,active-active,normal,22,5,0.75,RoBERTa EventsAdapt a-a
4306,EventsAdapt,roberta-large,active-active,normal,22,6,0.7884615384615384,RoBERTa EventsAdapt a-a
4307,EventsAdapt,roberta-large,active-active,normal,22,7,0.75,RoBERTa EventsAdapt a-a
4308,EventsAdapt,roberta-large,active-active,normal,22,8,0.7692307692307693,RoBERTa EventsAdapt a-a
4309,EventsAdapt,roberta-large,active-active,normal,22,9,0.76,RoBERTa EventsAdapt a-a
4310,EventsAdapt,roberta-large,active-active,normal,23,0,0.7307692307692307,RoBERTa EventsAdapt a-a
4311,EventsAdapt,roberta-large,active-active,normal,23,1,0.8653846153846154,RoBERTa EventsAdapt a-a
4312,EventsAdapt,roberta-large,active-active,normal,23,2,0.7884615384615384,RoBERTa EventsAdapt a-a
4313,EventsAdapt,roberta-large,active-active,normal,23,3,0.6923076923076923,RoBERTa EventsAdapt a-a
4314,EventsAdapt,roberta-large,active-active,normal,23,4,0.6923076923076923,RoBERTa EventsAdapt a-a
4315,EventsAdapt,roberta-large,active-active,normal,23,5,0.7115384615384616,RoBERTa EventsAdapt a-a
4316,EventsAdapt,roberta-large,active-active,normal,23,6,0.8461538461538461,RoBERTa EventsAdapt a-a
4317,EventsAdapt,roberta-large,active-active,normal,23,7,0.8846153846153846,RoBERTa EventsAdapt a-a
4318,EventsAdapt,roberta-large,active-active,normal,23,8,0.7884615384615384,RoBERTa EventsAdapt a-a
4319,EventsAdapt,roberta-large,active-active,normal,23,9,0.8,RoBERTa EventsAdapt a-a
4320,EventsAdapt,roberta-large,active-passive,normal,0,0,0.2692307692307692,RoBERTa EventsAdapt a-p
4321,EventsAdapt,roberta-large,active-passive,normal,0,1,0.25,RoBERTa EventsAdapt a-p
4322,EventsAdapt,roberta-large,active-passive,normal,0,2,0.25,RoBERTa EventsAdapt a-p
4323,EventsAdapt,roberta-large,active-passive,normal,0,3,0.2692307692307692,RoBERTa EventsAdapt a-p
4324,EventsAdapt,roberta-large,active-passive,normal,0,4,0.2692307692307692,RoBERTa EventsAdapt a-p
4325,EventsAdapt,roberta-large,active-passive,normal,0,5,0.3269230769230769,RoBERTa EventsAdapt a-p
4326,EventsAdapt,roberta-large,active-passive,normal,0,6,0.28846153846153844,RoBERTa EventsAdapt a-p
4327,EventsAdapt,roberta-large,active-passive,normal,0,7,0.36538461538461536,RoBERTa EventsAdapt a-p
4328,EventsAdapt,roberta-large,active-passive,normal,0,8,0.2692307692307692,RoBERTa EventsAdapt a-p
4329,EventsAdapt,roberta-large,active-passive,normal,0,9,0.28,RoBERTa EventsAdapt a-p
4330,EventsAdapt,roberta-large,active-passive,normal,1,0,0.40384615384615385,RoBERTa EventsAdapt a-p
4331,EventsAdapt,roberta-large,active-passive,normal,1,1,0.2692307692307692,RoBERTa EventsAdapt a-p
4332,EventsAdapt,roberta-large,active-passive,normal,1,2,0.3269230769230769,RoBERTa EventsAdapt a-p
4333,EventsAdapt,roberta-large,active-passive,normal,1,3,0.34615384615384615,RoBERTa EventsAdapt a-p
4334,EventsAdapt,roberta-large,active-passive,normal,1,4,0.34615384615384615,RoBERTa EventsAdapt a-p
4335,EventsAdapt,roberta-large,active-passive,normal,1,5,0.40384615384615385,RoBERTa EventsAdapt a-p
4336,EventsAdapt,roberta-large,active-passive,normal,1,6,0.38461538461538464,RoBERTa EventsAdapt a-p
4337,EventsAdapt,roberta-large,active-passive,normal,1,7,0.34615384615384615,RoBERTa EventsAdapt a-p
4338,EventsAdapt,roberta-large,active-passive,normal,1,8,0.34615384615384615,RoBERTa EventsAdapt a-p
4339,EventsAdapt,roberta-large,active-passive,normal,1,9,0.28,RoBERTa EventsAdapt a-p
4340,EventsAdapt,roberta-large,active-passive,normal,2,0,0.46153846153846156,RoBERTa EventsAdapt a-p
4341,EventsAdapt,roberta-large,active-passive,normal,2,1,0.40384615384615385,RoBERTa EventsAdapt a-p
4342,EventsAdapt,roberta-large,active-passive,normal,2,2,0.46153846153846156,RoBERTa EventsAdapt a-p
4343,EventsAdapt,roberta-large,active-passive,normal,2,3,0.40384615384615385,RoBERTa EventsAdapt a-p
4344,EventsAdapt,roberta-large,active-passive,normal,2,4,0.4807692307692308,RoBERTa EventsAdapt a-p
4345,EventsAdapt,roberta-large,active-passive,normal,2,5,0.28846153846153844,RoBERTa EventsAdapt a-p
4346,EventsAdapt,roberta-large,active-passive,normal,2,6,0.4230769230769231,RoBERTa EventsAdapt a-p
4347,EventsAdapt,roberta-large,active-passive,normal,2,7,0.34615384615384615,RoBERTa EventsAdapt a-p
4348,EventsAdapt,roberta-large,active-passive,normal,2,8,0.28846153846153844,RoBERTa EventsAdapt a-p
4349,EventsAdapt,roberta-large,active-passive,normal,2,9,0.4,RoBERTa EventsAdapt a-p
4350,EventsAdapt,roberta-large,active-passive,normal,3,0,0.38461538461538464,RoBERTa EventsAdapt a-p
4351,EventsAdapt,roberta-large,active-passive,normal,3,1,0.23076923076923078,RoBERTa EventsAdapt a-p
4352,EventsAdapt,roberta-large,active-passive,normal,3,2,0.2692307692307692,RoBERTa EventsAdapt a-p
4353,EventsAdapt,roberta-large,active-passive,normal,3,3,0.25,RoBERTa EventsAdapt a-p
4354,EventsAdapt,roberta-large,active-passive,normal,3,4,0.23076923076923078,RoBERTa EventsAdapt a-p
4355,EventsAdapt,roberta-large,active-passive,normal,3,5,0.21153846153846154,RoBERTa EventsAdapt a-p
4356,EventsAdapt,roberta-large,active-passive,normal,3,6,0.25,RoBERTa EventsAdapt a-p
4357,EventsAdapt,roberta-large,active-passive,normal,3,7,0.3269230769230769,RoBERTa EventsAdapt a-p
4358,EventsAdapt,roberta-large,active-passive,normal,3,8,0.28846153846153844,RoBERTa EventsAdapt a-p
4359,EventsAdapt,roberta-large,active-passive,normal,3,9,0.22,RoBERTa EventsAdapt a-p
4360,EventsAdapt,roberta-large,active-passive,normal,4,0,0.23076923076923078,RoBERTa EventsAdapt a-p
4361,EventsAdapt,roberta-large,active-passive,normal,4,1,0.34615384615384615,RoBERTa EventsAdapt a-p
4362,EventsAdapt,roberta-large,active-passive,normal,4,2,0.28846153846153844,RoBERTa EventsAdapt a-p
4363,EventsAdapt,roberta-large,active-passive,normal,4,3,0.25,RoBERTa EventsAdapt a-p
4364,EventsAdapt,roberta-large,active-passive,normal,4,4,0.23076923076923078,RoBERTa EventsAdapt a-p
4365,EventsAdapt,roberta-large,active-passive,normal,4,5,0.15384615384615385,RoBERTa EventsAdapt a-p
4366,EventsAdapt,roberta-large,active-passive,normal,4,6,0.36538461538461536,RoBERTa EventsAdapt a-p
4367,EventsAdapt,roberta-large,active-passive,normal,4,7,0.40384615384615385,RoBERTa EventsAdapt a-p
4368,EventsAdapt,roberta-large,active-passive,normal,4,8,0.36538461538461536,RoBERTa EventsAdapt a-p
4369,EventsAdapt,roberta-large,active-passive,normal,4,9,0.28,RoBERTa EventsAdapt a-p
4370,EventsAdapt,roberta-large,active-passive,normal,5,0,0.2692307692307692,RoBERTa EventsAdapt a-p
4371,EventsAdapt,roberta-large,active-passive,normal,5,1,0.4230769230769231,RoBERTa EventsAdapt a-p
4372,EventsAdapt,roberta-large,active-passive,normal,5,2,0.38461538461538464,RoBERTa EventsAdapt a-p
4373,EventsAdapt,roberta-large,active-passive,normal,5,3,0.4807692307692308,RoBERTa EventsAdapt a-p
4374,EventsAdapt,roberta-large,active-passive,normal,5,4,0.3269230769230769,RoBERTa EventsAdapt a-p
4375,EventsAdapt,roberta-large,active-passive,normal,5,5,0.11538461538461539,RoBERTa EventsAdapt a-p
4376,EventsAdapt,roberta-large,active-passive,normal,5,6,0.34615384615384615,RoBERTa EventsAdapt a-p
4377,EventsAdapt,roberta-large,active-passive,normal,5,7,0.38461538461538464,RoBERTa EventsAdapt a-p
4378,EventsAdapt,roberta-large,active-passive,normal,5,8,0.23076923076923078,RoBERTa EventsAdapt a-p
4379,EventsAdapt,roberta-large,active-passive,normal,5,9,0.26,RoBERTa EventsAdapt a-p
4380,EventsAdapt,roberta-large,active-passive,normal,6,0,0.2692307692307692,RoBERTa EventsAdapt a-p
4381,EventsAdapt,roberta-large,active-passive,normal,6,1,0.34615384615384615,RoBERTa EventsAdapt a-p
4382,EventsAdapt,roberta-large,active-passive,normal,6,2,0.19230769230769232,RoBERTa EventsAdapt a-p
4383,EventsAdapt,roberta-large,active-passive,normal,6,3,0.28846153846153844,RoBERTa EventsAdapt a-p
4384,EventsAdapt,roberta-large,active-passive,normal,6,4,0.28846153846153844,RoBERTa EventsAdapt a-p
4385,EventsAdapt,roberta-large,active-passive,normal,6,5,0.23076923076923078,RoBERTa EventsAdapt a-p
4386,EventsAdapt,roberta-large,active-passive,normal,6,6,0.2692307692307692,RoBERTa EventsAdapt a-p
4387,EventsAdapt,roberta-large,active-passive,normal,6,7,0.38461538461538464,RoBERTa EventsAdapt a-p
4388,EventsAdapt,roberta-large,active-passive,normal,6,8,0.2692307692307692,RoBERTa EventsAdapt a-p
4389,EventsAdapt,roberta-large,active-passive,normal,6,9,0.36,RoBERTa EventsAdapt a-p
4390,EventsAdapt,roberta-large,active-passive,normal,7,0,0.36538461538461536,RoBERTa EventsAdapt a-p
4391,EventsAdapt,roberta-large,active-passive,normal,7,1,0.2692307692307692,RoBERTa EventsAdapt a-p
4392,EventsAdapt,roberta-large,active-passive,normal,7,2,0.34615384615384615,RoBERTa EventsAdapt a-p
4393,EventsAdapt,roberta-large,active-passive,normal,7,3,0.25,RoBERTa EventsAdapt a-p
4394,EventsAdapt,roberta-large,active-passive,normal,7,4,0.3076923076923077,RoBERTa EventsAdapt a-p
4395,EventsAdapt,roberta-large,active-passive,normal,7,5,0.3269230769230769,RoBERTa EventsAdapt a-p
4396,EventsAdapt,roberta-large,active-passive,normal,7,6,0.34615384615384615,RoBERTa EventsAdapt a-p
4397,EventsAdapt,roberta-large,active-passive,normal,7,7,0.2692307692307692,RoBERTa EventsAdapt a-p
4398,EventsAdapt,roberta-large,active-passive,normal,7,8,0.23076923076923078,RoBERTa EventsAdapt a-p
4399,EventsAdapt,roberta-large,active-passive,normal,7,9,0.34,RoBERTa EventsAdapt a-p
4400,EventsAdapt,roberta-large,active-passive,normal,8,0,0.4807692307692308,RoBERTa EventsAdapt a-p
4401,EventsAdapt,roberta-large,active-passive,normal,8,1,0.4807692307692308,RoBERTa EventsAdapt a-p
4402,EventsAdapt,roberta-large,active-passive,normal,8,2,0.36538461538461536,RoBERTa EventsAdapt a-p
4403,EventsAdapt,roberta-large,active-passive,normal,8,3,0.4230769230769231,RoBERTa EventsAdapt a-p
4404,EventsAdapt,roberta-large,active-passive,normal,8,4,0.2692307692307692,RoBERTa EventsAdapt a-p
4405,EventsAdapt,roberta-large,active-passive,normal,8,5,0.40384615384615385,RoBERTa EventsAdapt a-p
4406,EventsAdapt,roberta-large,active-passive,normal,8,6,0.4230769230769231,RoBERTa EventsAdapt a-p
4407,EventsAdapt,roberta-large,active-passive,normal,8,7,0.34615384615384615,RoBERTa EventsAdapt a-p
4408,EventsAdapt,roberta-large,active-passive,normal,8,8,0.36538461538461536,RoBERTa EventsAdapt a-p
4409,EventsAdapt,roberta-large,active-passive,normal,8,9,0.36,RoBERTa EventsAdapt a-p
4410,EventsAdapt,roberta-large,active-passive,normal,9,0,0.3269230769230769,RoBERTa EventsAdapt a-p
4411,EventsAdapt,roberta-large,active-passive,normal,9,1,0.4230769230769231,RoBERTa EventsAdapt a-p
4412,EventsAdapt,roberta-large,active-passive,normal,9,2,0.5,RoBERTa EventsAdapt a-p
4413,EventsAdapt,roberta-large,active-passive,normal,9,3,0.36538461538461536,RoBERTa EventsAdapt a-p
4414,EventsAdapt,roberta-large,active-passive,normal,9,4,0.4230769230769231,RoBERTa EventsAdapt a-p
4415,EventsAdapt,roberta-large,active-passive,normal,9,5,0.40384615384615385,RoBERTa EventsAdapt a-p
4416,EventsAdapt,roberta-large,active-passive,normal,9,6,0.46153846153846156,RoBERTa EventsAdapt a-p
4417,EventsAdapt,roberta-large,active-passive,normal,9,7,0.3269230769230769,RoBERTa EventsAdapt a-p
4418,EventsAdapt,roberta-large,active-passive,normal,9,8,0.4807692307692308,RoBERTa EventsAdapt a-p
4419,EventsAdapt,roberta-large,active-passive,normal,9,9,0.46,RoBERTa EventsAdapt a-p
4420,EventsAdapt,roberta-large,active-passive,normal,10,0,0.36538461538461536,RoBERTa EventsAdapt a-p
4421,EventsAdapt,roberta-large,active-passive,normal,10,1,0.5192307692307693,RoBERTa EventsAdapt a-p
4422,EventsAdapt,roberta-large,active-passive,normal,10,2,0.5769230769230769,RoBERTa EventsAdapt a-p
4423,EventsAdapt,roberta-large,active-passive,normal,10,3,0.4807692307692308,RoBERTa EventsAdapt a-p
4424,EventsAdapt,roberta-large,active-passive,normal,10,4,0.40384615384615385,RoBERTa EventsAdapt a-p
4425,EventsAdapt,roberta-large,active-passive,normal,10,5,0.4807692307692308,RoBERTa EventsAdapt a-p
4426,EventsAdapt,roberta-large,active-passive,normal,10,6,0.5,RoBERTa EventsAdapt a-p
4427,EventsAdapt,roberta-large,active-passive,normal,10,7,0.46153846153846156,RoBERTa EventsAdapt a-p
4428,EventsAdapt,roberta-large,active-passive,normal,10,8,0.46153846153846156,RoBERTa EventsAdapt a-p
4429,EventsAdapt,roberta-large,active-passive,normal,10,9,0.44,RoBERTa EventsAdapt a-p
4430,EventsAdapt,roberta-large,active-passive,normal,11,0,0.4423076923076923,RoBERTa EventsAdapt a-p
4431,EventsAdapt,roberta-large,active-passive,normal,11,1,0.5576923076923077,RoBERTa EventsAdapt a-p
4432,EventsAdapt,roberta-large,active-passive,normal,11,2,0.4423076923076923,RoBERTa EventsAdapt a-p
4433,EventsAdapt,roberta-large,active-passive,normal,11,3,0.5,RoBERTa EventsAdapt a-p
4434,EventsAdapt,roberta-large,active-passive,normal,11,4,0.4423076923076923,RoBERTa EventsAdapt a-p
4435,EventsAdapt,roberta-large,active-passive,normal,11,5,0.5,RoBERTa EventsAdapt a-p
4436,EventsAdapt,roberta-large,active-passive,normal,11,6,0.5961538461538461,RoBERTa EventsAdapt a-p
4437,EventsAdapt,roberta-large,active-passive,normal,11,7,0.38461538461538464,RoBERTa EventsAdapt a-p
4438,EventsAdapt,roberta-large,active-passive,normal,11,8,0.38461538461538464,RoBERTa EventsAdapt a-p
4439,EventsAdapt,roberta-large,active-passive,normal,11,9,0.38,RoBERTa EventsAdapt a-p
4440,EventsAdapt,roberta-large,active-passive,normal,12,0,0.36538461538461536,RoBERTa EventsAdapt a-p
4441,EventsAdapt,roberta-large,active-passive,normal,12,1,0.5384615384615384,RoBERTa EventsAdapt a-p
